County,Election_Date,Precinct,Contest_Group_ID,Contest_Type,Contest_Name,Choice,Choice_Party,Vote_For,Election_Day,One_Stop,Absentee_by_Mail,Provisional,Total_Votes
ANSON,2016-11-08,W3,1001,S,US PRESIDENT,Gary Johnson,LIB,1,9,0,1,0,10
ANSON,2016-11-08,ANS,1001,S,US PRESIDENT,Gary Johnson,LIB,1,9,0,0,0,9
ANSON,2016-11-08,W1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,317,0,3,0,320
ANSON,2016-11-08,PROVISIONAL,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,0,69,69
ANSON,2016-11-08,POLK,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,128,0,1,0,129
ANSON,2016-11-08,W2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,150,0,0,0,150
ANSON,2016-11-08,ONE STOP,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,3724,0,0,3724
ANSON,2016-11-08,GULL,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,132,0,0,0,132
ANSON,2016-11-08,ANS,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,208,0,1,0,209
ANSON,2016-11-08,W3,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,176,0,1,0,177
ANSON,2016-11-08,MM,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,255,0,0,0,255
ANSON,2016-11-08,LILE,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,263,0,0,0,263
ANSON,2016-11-08,ABSENTEE,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,135,0,135
ANSON,2016-11-08,PEAC,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,110,0,1,0,111
ANSON,2016-11-08,BURN,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,123,0,0,0,123
ANSON,2016-11-08,WS,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,61,0,0,0,61
ANSON,2016-11-08,PROVISIONAL,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ANSON,2016-11-08,BURN,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ANSON,2016-11-08,MM,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ANSON,2016-11-08,WS,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ANSON,2016-11-08,W3,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ANSON,2016-11-08,ANS,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ANSON,2016-11-08,W1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ANSON,2016-11-08,POLK,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ANSON,2016-11-08,LILE,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ANSON,2016-11-08,GULL,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ANSON,2016-11-08,ONE STOP,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,3,0,0,3
ANSON,2016-11-08,W2,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ANSON,2016-11-08,ABSENTEE,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ANSON,2016-11-08,PEAC,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ANSON,2016-11-08,POLK,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,1,0,0,0,1
ANSON,2016-11-08,W1,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,4,0,0,0,4
ANSON,2016-11-08,PROVISIONAL,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,0,0,0,1,1
ANSON,2016-11-08,ANS,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,2,0,0,0,2
ANSON,2016-11-08,W2,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,2,0,0,0,2
ANSON,2016-11-08,ABSENTEE,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,0,0,2,0,2
ANSON,2016-11-08,ONE STOP,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,0,15,0,0,15
ANSON,2016-11-08,GULL,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,0,0,0,0,0
ANSON,2016-11-08,MM,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,2,0,0,0,2
ANSON,2016-11-08,BURN,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,3,0,0,0,3
ANSON,2016-11-08,W3,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,4,0,0,0,4
ANSON,2016-11-08,WS,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,3,0,0,0,3
ANSON,2016-11-08,LILE,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,2,0,0,0,2
ANSON,2016-11-08,PEAC,1001,S,US PRESIDENT,Write-In (Miscellaneous),,1,7,0,0,0,7
BEAUFORT,2016-11-08,HB,1001,S,US PRESIDENT,Donald J. Trump,REP,1,279,0,0,0,279
BEAUFORT,2016-11-08,AUROR,1001,S,US PRESIDENT,Donald J. Trump,REP,1,157,0,0,0,157
BEAUFORT,2016-11-08,WDPD,1001,S,US PRESIDENT,Donald J. Trump,REP,1,339,0,0,0,339
BEAUFORT,2016-11-08,PINET,1001,S,US PRESIDENT,Donald J. Trump,REP,1,369,0,0,0,369
BEAUFORT,2016-11-08,WASHP,1001,S,US PRESIDENT,Donald J. Trump,REP,1,249,0,0,0,249
BEAUFORT,2016-11-08,EDWAR,1001,S,US PRESIDENT,Donald J. Trump,REP,1,181,0,0,0,181
BEAUFORT,2016-11-08,BEADM,1001,S,US PRESIDENT,Donald J. Trump,REP,1,394,0,0,0,394
BEAUFORT,2016-11-08,RVRD,1001,S,US PRESIDENT,Donald J. Trump,REP,1,339,0,0,0,339
BEAUFORT,2016-11-08,WASH1,1001,S,US PRESIDENT,Donald J. Trump,REP,1,117,0,0,0,117
BEAUFORT,2016-11-08,BELHV,1001,S,US PRESIDENT,Donald J. Trump,REP,1,224,0,0,0,224
BEAUFORT,2016-11-08,WASH2,1001,S,US PRESIDENT,Donald J. Trump,REP,1,74,0,0,0,74
BEAUFORT,2016-11-08,OS AUR,1001,S,US PRESIDENT,Donald J. Trump,REP,1,0,266,0,0,266
BEAUFORT,2016-11-08,SURBA,1001,S,US PRESIDENT,Donald J. Trump,REP,1,580,0,0,0,580
BEAUFORT,2016-11-08,OS BOE,1001,S,US PRESIDENT,Donald J. Trump,REP,1,0,6972,0,0,6972
BEAUFORT,2016-11-08,OS CHO,1001,S,US PRESIDENT,Donald J. Trump,REP,1,0,724,0,0,724
BEAUFORT,2016-11-08,CHOCO,1001,S,US PRESIDENT,Donald J. Trump,REP,1,415,0,0,0,415
BEAUFORT,2016-11-08,BLCK,1001,S,US PRESIDENT,Donald J. Trump,REP,1,150,0,0,0,150
BEAUFORT,2016-11-08,ABSENTEE,1001,S,US PRESIDENT,Donald J. Trump,REP,1,0,0,322,0,322
BEAUFORT,2016-11-08,OS BEL,1001,S,US PRESIDENT,Donald J. Trump,REP,1,0,542,0,0,542
BEAUFORT,2016-11-08,GILEA,1001,S,US PRESIDENT,Donald J. Trump,REP,1,179,0,0,0,179
BEAUFORT,2016-11-08,PROVISIONAL,1001,S,US PRESIDENT,Donald J. Trump,REP,1,0,0,0,39,39
BEAUFORT,2016-11-08,TCRK,1001,S,US PRESIDENT,Donald J. Trump,REP,1,462,0,0,0,462
BEAUFORT,2016-11-08,PANTE,1001,S,US PRESIDENT,Donald J. Trump,REP,1,274,0,0,0,274
BEAUFORT,2016-11-08,PSJW3,1001,S,US PRESIDENT,Donald J. Trump,REP,1,40,0,0,0,40
BEAUFORT,2016-11-08,OLDF,1001,S,US PRESIDENT,Donald J. Trump,REP,1,217,0,0,0,217
BEAUFORT,2016-11-08,NCRK,1001,S,US PRESIDENT,Donald J. Trump,REP,1,407,0,0,0,407
BEAUFORT,2016-11-08,WASH4,1001,S,US PRESIDENT,Donald J. Trump,REP,1,229,0,0,0,229
BEAUFORT,2016-11-08,WASH4,1001,S,US PRESIDENT,Gary Johnson,LIB,1,15,0,0,0,15
BEAUFORT,2016-11-08,BEADM,1001,S,US PRESIDENT,Gary Johnson,LIB,1,7,0,0,0,7
BEAUFORT,2016-11-08,PANTE,1001,S,US PRESIDENT,Gary Johnson,LIB,1,11,0,0,0,11
BEAUFORT,2016-11-08,OS BEL,1001,S,US PRESIDENT,Gary Johnson,LIB,1,0,8,0,0,8
BEAUFORT,2016-11-08,TCRK,1001,S,US PRESIDENT,Gary Johnson,LIB,1,21,0,0,0,21
BEAUFORT,2016-11-08,NCRK,1001,S,US PRESIDENT,Gary Johnson,LIB,1,7,0,0,0,7
BEAUFORT,2016-11-08,EDWAR,1001,S,US PRESIDENT,Gary Johnson,LIB,1,8,0,0,0,8
BEAUFORT,2016-11-08,WASHP,1001,S,US PRESIDENT,Gary Johnson,LIB,1,12,0,0,0,12
BEAUFORT,2016-11-08,BLCK,1001,S,US PRESIDENT,Gary Johnson,LIB,1,7,0,0,0,7
BEAUFORT,2016-11-08,PSJW3,1001,S,US PRESIDENT,Gary Johnson,LIB,1,4,0,0,0,4
BEAUFORT,2016-11-08,WASH1,1001,S,US PRESIDENT,Gary Johnson,LIB,1,11,0,0,0,11
BEAUFORT,2016-11-08,PROVISIONAL,1001,S,US PRESIDENT,Gary Johnson,LIB,1,0,0,0,2,2
BEAUFORT,2016-11-08,RVRD,1001,S,US PRESIDENT,Gary Johnson,LIB,1,17,0,0,0,17
BEAUFORT,2016-11-08,AUROR,1001,S,US PRESIDENT,Gary Johnson,LIB,1,8,0,0,0,8
BEAUFORT,2016-11-08,WASH2,1001,S,US PRESIDENT,Gary Johnson,LIB,1,3,0,0,0,3
BEAUFORT,2016-11-08,SURBA,1001,S,US PRESIDENT,Gary Johnson,LIB,1,5,0,0,0,5
BEAUFORT,2016-11-08,HB,1001,S,US PRESIDENT,Gary Johnson,LIB,1,7,0,0,0,7
BEAUFORT,2016-11-08,GILEA,1001,S,US PRESIDENT,Gary Johnson,LIB,1,12,0,0,0,12
BEAUFORT,2016-11-08,WDPD,1001,S,US PRESIDENT,Gary Johnson,LIB,1,13,0,0,0,13
BEAUFORT,2016-11-08,OS AUR,1001,S,US PRESIDENT,Gary Johnson,LIB,1,0,6,0,0,6
BEAUFORT,2016-11-08,PINET,1001,S,US PRESIDENT,Gary Johnson,LIB,1,7,0,0,0,7
BEAUFORT,2016-11-08,OS CHO,1001,S,US PRESIDENT,Gary Johnson,LIB,1,0,22,0,0,22
BEAUFORT,2016-11-08,OS BOE,1001,S,US PRESIDENT,Gary Johnson,LIB,1,0,158,0,0,158
BEAUFORT,2016-11-08,CHOCO,1001,S,US PRESIDENT,Gary Johnson,LIB,1,19,0,0,0,19
BEAUFORT,2016-11-08,OLDF,1001,S,US PRESIDENT,Gary Johnson,LIB,1,8,0,0,0,8
BEAUFORT,2016-11-08,ABSENTEE,1001,S,US PRESIDENT,Gary Johnson,LIB,1,0,0,15,0,15
BEAUFORT,2016-11-08,BELHV,1001,S,US PRESIDENT,Gary Johnson,LIB,1,12,0,0,0,12
BEAUFORT,2016-11-08,PSJW3,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,258,0,0,0,258
BEAUFORT,2016-11-08,BLCK,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,140,0,0,0,140
BEAUFORT,2016-11-08,HB,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,25,0,0,0,25
BEAUFORT,2016-11-08,TCRK,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,130,0,0,0,130
BEAUFORT,2016-11-08,ABSENTEE,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,219,0,219
BEAUFORT,2016-11-08,OS CHO,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,291,0,0,291
BEAUFORT,2016-11-08,OS BEL,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,338,0,0,338
BEAUFORT,2016-11-08,OLDF,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,154,0,0,0,154
BEAUFORT,2016-11-08,NCRK,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,111,0,0,0,111
BEAUFORT,2016-11-08,WASH4,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,161,0,0,0,161
BEAUFORT,2016-11-08,CHOCO,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,256,0,0,0,256
BEAUFORT,2016-11-08,WASH2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,189,0,0,0,189
BEAUFORT,2016-11-08,EDWAR,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,130,0,0,0,130
BEAUFORT,2016-11-08,WASH1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,228,0,0,0,228
BEAUFORT,2016-11-08,PROVISIONAL,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,0,39,39
BEAUFORT,2016-11-08,PANTE,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,139,0,0,0,139
BEAUFORT,2016-11-08,AUROR,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,153,0,0,0,153
BEAUFORT,2016-11-08,PINET,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,32,0,0,0,32
BEAUFORT,2016-11-08,GILEA,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,93,0,0,0,93
BEAUFORT,2016-11-08,WASHP,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,99,0,0,0,99
BEAUFORT,2016-11-08,BELHV,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,212,0,0,0,212
BEAUFORT,2016-11-08,RVRD,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,148,0,0,0,148
BEAUFORT,2016-11-08,OS AUR,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,316,0,0,316
BEAUFORT,2016-11-08,SURBA,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,121,0,0,0,121
BEAUFORT,2016-11-08,BEADM,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,58,0,0,0,58
BEAUFORT,2016-11-08,WDPD,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,72,0,0,0,72
BEAUFORT,2016-11-08,OS BOE,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,4648,0,0,4648
BEAUFORT,2016-11-08,BLCK,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,OS CHO,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,PANTE,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,WASH2,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,TCRK,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,WASH1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,BEADM,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,OS BEL,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,ABSENTEE,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,EDWAR,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,PROVISIONAL,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,WDPD,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,RVRD,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,WASHP,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,HB,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,OLDF,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,PSJW3,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,GILEA,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,AUROR,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,PINET,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,WASH4,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,BELHV,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,CHOCO,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BEAUFORT,2016-11-08,OS BOE,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ALLEGHANY,2016-11-08,PROVISIONAL,1001,S,US PRESIDENT,Donald J. Trump,REP,1,0,0,0,0,0
ALLEGHANY,2016-11-08,03A,1001,S,US PRESIDENT,Donald J. Trump,REP,1,403,1200,48,0,1651
ALLEGHANY,2016-11-08,ABSENTEE,1001,S,US PRESIDENT,Donald J. Trump,REP,1,0,0,0,0,0
ALLEGHANY,2016-11-08,04,1001,S,US PRESIDENT,Donald J. Trump,REP,1,332,398,20,0,750
ALLEGHANY,2016-11-08,01,1001,S,US PRESIDENT,Donald J. Trump,REP,1,232,386,32,0,650
ALLEGHANY,2016-11-08,CURBSIDE,1001,S,US PRESIDENT,Donald J. Trump,REP,1,0,0,0,0,0
ALLEGHANY,2016-11-08,06A,1001,S,US PRESIDENT,Donald J. Trump,REP,1,287,420,31,0,738
ALLEGHANY,2016-11-08,03A,1001,S,US PRESIDENT,Gary Johnson,LIB,1,13,50,3,0,66
ALLEGHANY,2016-11-08,ABSENTEE,1001,S,US PRESIDENT,Gary Johnson,LIB,1,0,0,0,0,0
ALLEGHANY,2016-11-08,CURBSIDE,1001,S,US PRESIDENT,Gary Johnson,LIB,1,0,0,0,0,0
ALLEGHANY,2016-11-08,06A,1001,S,US PRESIDENT,Gary Johnson,LIB,1,6,16,0,0,22
ALLEGHANY,2016-11-08,PROVISIONAL,1001,S,US PRESIDENT,Gary Johnson,LIB,1,0,0,0,0,0
ALLEGHANY,2016-11-08,01,1001,S,US PRESIDENT,Gary Johnson,LIB,1,6,10,0,0,16
ALLEGHANY,2016-11-08,04,1001,S,US PRESIDENT,Gary Johnson,LIB,1,10,10,1,0,21
ALLEGHANY,2016-11-08,04,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,44,122,9,0,175
ALLEGHANY,2016-11-08,01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,40,125,11,0,176
ALLEGHANY,2016-11-08,ABSENTEE,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,0,0,0
ALLEGHANY,2016-11-08,06A,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,90,165,9,0,264
ALLEGHANY,2016-11-08,CURBSIDE,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,0,0,0
ALLEGHANY,2016-11-08,PROVISIONAL,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,0,0,0
ALLEGHANY,2016-11-08,03A,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,101,561,23,0,685
ALLEGHANY,2016-11-08,ABSENTEE,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ALLEGHANY,2016-11-08,03A,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
